,FR-CRC,AT-CRC,CN-CRC,US-CRC,DE-CRC
SAMEA3136643,0.4770345318752932,0.0806390176934881,0.6009502924594902,0.4994122119146338,0.4985813185451694
SAMEA3136644,0.4782287071293533,0.08451501343186167,0.6010748933975265,0.4987277077018638,0.4967529972012906
SAMEA3136645,0.47859962585319565,0.049091618475150034,0.6051882212160746,0.49921511147612513,0.4993406588181332
SAMEA3136646,0.48060648805286904,0.07042772813864864,0.6022065381768386,0.4996652364888215,0.4914774119681445
SAMEA3136647,0.4810425361733023,0.4564982498507926,0.5964881531907028,0.4981857173707178,0.5023473190543102
SAMEA3136648,0.47800075152485555,0.049362845345167716,0.598616203957,0.498290477287075,0.49665310097423854
SAMEA3136649,0.4701328141919201,0.038381740710063526,0.6016332800405249,0.49663970412598324,0.49544878892717265
SAMEA3136650,0.46593841404332587,0.03061837474174104,0.6033216356901528,0.4999034395570072,0.49170943962111163
SAMEA3136651,0.46763752992197183,0.12733714301485838,0.6035895697589472,0.4970450811364265,0.49670822099813483
SAMEA3136652,0.4775956407324052,0.4162373761490127,0.5987286245489584,0.4983316076497327,0.49456534674800023
SAMEA3136653,0.47154266781216575,0.1217022458114931,0.5999181890802968,0.49761878682219,0.4951346697725629
SAMEA3136654,0.4789180392029122,0.04438110485836394,0.601383536506944,0.4988975550386409,0.49817080280194503
SAMEA3136655,0.47477113870818666,0.090507127026663,0.5993312618777692,0.49783592075084493,0.4968144938766656
SAMEA3136656,0.47407284105254166,0.049415243919073516,0.6008619651323079,0.4965923958646627,0.4957217605771038
SAMEA3136657,0.46740133849637927,0.0692751817029914,0.6038193391850556,0.4999758447256936,0.4985452114522078
SAMEA3136658,0.4788348616926873,0.04758482601924356,0.6009411488368258,0.5012525438295198,0.49799647661551216
SAMEA3136659,0.482539915024948,0.1582666386340802,0.6039101082649034,0.5062846513674173,0.5010880577157574
SAMEA3136660,0.4757069740322354,0.05426200351921345,0.6043129330931595,0.498951499630476,0.497911306249633
SAMEA3136661,0.46547329626054834,0.039612651061017176,0.6023927686548111,0.4997787416920713,0.49644424408144855
SAMEA3136662,0.4664042761831635,0.08130641238040692,0.5986566237919652,0.4959855852621652,0.4973459866651777
SAMEA3136663,0.46756251870922505,0.04987823128347876,0.5992709962789671,0.49777215225467214,0.4942553322082996
SAMEA3136664,0.4780340861670498,0.2284283319411561,0.5995601752660062,0.5055987785980303,0.4972053898992174
SAMEA3136665,0.47986499654411946,0.042697692689277686,0.6017581512771945,0.49437390732757297,0.4994729611791505
SAMEA3136666,0.46561047449535276,0.02539582822883818,0.5984958129831865,0.5002007231727948,0.4985417965162639
SAMEA3136667,0.4807683737178969,0.1294256249038928,0.6017029365510486,0.49829193790368664,0.49761317177353176
SAMEA3136668,0.4821153608355949,0.0416577810777856,0.6005632118307023,0.5017056055169872,0.5022519978747007
SAMEA3136669,0.4736231104888198,0.0706020137292709,0.6011675893876569,0.4990066222907783,0.5015469667275174
SAMEA3136670,0.47773197813308443,0.2115202446227744,0.5973322343938343,0.49878443420244467,0.4930583526764251
SAMEA3136671,0.47439827233598064,0.32896450005759054,0.5997538933778567,0.4992786118277105,0.49655085391019643
SAMEA3136672,0.47320805726601395,0.054926377600214724,0.5982679834760041,0.49946827813409167,0.4978479924158515
SAMEA3136673,0.468623657191246,0.05931022955603308,0.5965741363681611,0.4953896727900888,0.49071928752033567
SAMEA3136674,0.4735626356117161,0.14183472942155684,0.5973204675418482,0.49821826168736216,0.4969161616275058
SAMEA3136675,0.47273635127795655,0.10947273486007794,0.5986484550525356,0.49880529720037,0.49603895888043403
SAMEA3136676,0.47208216346622994,0.08533773959571592,0.599739396080684,0.5018124699786087,0.4904999748164066
SAMEA3136677,0.46535505536504956,0.03173232360763275,0.6024543025102648,0.5004340049096444,0.49105226996466256
SAMEA3136678,0.47694526548379024,0.5365746576812624,0.5995516210921974,0.5134462901104231,0.4906711028341496
SAMEA3136679,0.4677635886762377,0.09549582663374145,0.5979387823375242,0.5061472376248994,0.4926530616542898
SAMEA3136724,0.48073157394014276,0.999770068543406,0.6051659167055068,0.5013517278654,0.4988899623562931
SAMEA3136725,0.4803502195195147,0.6148164150521749,0.6064180208550807,0.4996550065036968,0.5000212601806509
SAMEA3136726,0.48214930636037284,0.9377242759672628,0.6041031827678742,0.49936258820247814,0.500584574998888
SAMEA3136727,0.4789104438404036,0.9914678676704431,0.6029604857434071,0.5039034324415073,0.501481030952826
SAMEA3136728,0.47706936188765026,0.04669636735660718,0.5997916646960473,0.4987608161896701,0.49700192550878625
SAMEA3136729,0.4814754393098927,0.33544495693064785,0.6049836391838329,0.5015021571124044,0.49755963132505127
SAMEA3136730,0.4708490068546085,0.08679869376668442,0.6038285195835628,0.49984598017972665,0.497407073349976
SAMEA3136731,0.479204805687382,0.47397225291062695,0.5992262564185695,0.4988801526342884,0.4973582881800188
SAMEA3136732,0.47912059136239715,0.9835443617519731,0.6017505590581146,0.5010233448470994,0.5009419313078964
SAMEA3136733,0.47473788895401653,0.06043235324748155,0.6035095179168372,0.4943795288886173,0.49364229708796403
SAMEA3136734,0.47916024888647485,0.8868379956316437,0.6026715149579064,0.5033174768326487,0.4894621922963049
SAMEA3136735,0.480596638467151,0.1916418282585332,0.6024320266045551,0.4995756661849985,0.4792508411848569
SAMEA3136736,0.48095285283533246,0.7438744095833061,0.5975755288776777,0.5026728065556231,0.49790503750659054
SAMEA3136737,0.4665526253913366,0.4093944733849761,0.6024020448685486,0.49697850557927775,0.49902096890770814
SAMEA3136738,0.4827555009993436,0.39324861536054134,0.6040149450189912,0.49933403679821864,0.5006502840748853
SAMEA3136739,0.476455695407073,0.22129170495384592,0.6003978178146645,0.5005107761442712,0.49862578450699396
SAMEA3136740,0.478262102379731,0.6502625842728402,0.6012163707645143,0.5054354325520007,0.49766030806010714
SAMEA3136741,0.47137295994438816,0.891181690985891,0.6017661977561489,0.4980488483493437,0.496107549837386
SAMEA3136742,0.4757845312273295,0.0335152136754789,0.6028890518266173,0.499352966764014,0.4983073551140008
SAMEA3136743,0.4730088769697284,0.21558188662772668,0.602555678530285,0.5047337617373864,0.49910991169451546
SAMEA3136744,0.4763959908999093,0.07744115670820742,0.6027046910284826,0.5010877157822624,0.49816466492212513
SAMEA3136745,0.48171046771145315,0.8873494967420024,0.6024234242309323,0.5051121978970845,0.5004262594488709
SAMEA3136746,0.4742084648692971,0.14996233081066532,0.6006885826386182,0.4998917124737651,0.4972593264935678
SAMEA3136747,0.4774771438206366,0.10248839347673466,0.6031149920973785,0.4972920719955624,0.49443207064929584
SAMEA3136748,0.4760280209117515,0.034635975971871916,0.5975826744096647,0.5005940094627033,0.4952444385518918
SAMEA3136749,0.479687047904209,0.08368912464268899,0.6000477169612152,0.49957256185177934,0.49808385086660334
SAMEA3136750,0.46239470855106607,0.038188436862788236,0.6036772912455487,0.49456839925106477,0.49671332995896067
SAMEA3136751,0.4841063614866174,0.09876596700383553,0.6035568027171447,0.5038161981588134,0.4997733362345526
SAMEA3136752,0.47832457039458415,0.9850892282873639,0.5999570763323191,0.5010280788273291,0.49596978461455365
SAMEA3136753,0.472606708103641,0.1806587903330812,0.604614647011028,0.49870294549372995,0.49955252473350137
SAMEA3136754,0.4786176725618869,0.12199749764929649,0.6035361934660615,0.4982077337094167,0.5018416524817602
SAMEA3136755,0.4727871568553524,0.9948786370196018,0.601023118590366,0.5006002531461817,0.49616000283340184
SAMEA3136756,0.4763787529084266,0.38351537094000915,0.6019921394435586,0.4997353044257336,0.49971515447736226
SAMEA3136757,0.47738815250156663,0.7132902067829582,0.6012347304211232,0.5000471189870241,0.4821317488389361
SAMEA3136758,0.4677977603729684,0.42471150740660796,0.6040465046868883,0.49787314751515965,0.4953482391732837
SAMEA3136759,0.48350925921225,0.5732480980277422,0.6057473994594633,0.5046704425996573,0.504722234823325
SAMEA3136760,0.47450249725129195,0.5818467633065866,0.6066034455377842,0.5070077630478099,0.5032712064104893
SAMEA3136761,0.47813562612395893,0.19730942857347544,0.6006185964176403,0.5014992888446611,0.5014766500448592
SAMEA3136762,0.4794479142773672,0.10906350591285933,0.600209782251503,0.5005388052559151,0.5002204974543352
SAMEA3136763,0.48124285024990754,0.8472793192270724,0.6009654456666833,0.5036404324303227,0.49441121378586483
SAMEA3136764,0.4780725965652753,0.047099285342796324,0.6063108032992746,0.4986167026363041,0.503918621611534
SAMEA3136765,0.47832737478891074,0.9105226062188942,0.6028254978032569,0.5237851923679148,0.489820729873183
SAMEA3136766,0.478504705640983,0.09683688837083052,0.6029513960252569,0.508849299996119,0.49263416675077054
SAMEA3136767,0.4620122054816924,0.027545828489771405,0.603209274308118,0.5077659582414206,0.49623436449412256
SAMEA3136768,0.48181730853075944,0.14188423414887033,0.6027899308937131,0.5223204736980752,0.4865912589471294
SAMEA3136769,0.4590126555015966,0.24619791065804758,0.6032986105311322,0.5071349796124813,0.4966470187650193
SAMEA3178936,0.47475110432601286,0.5117271652969363,0.6006595999202089,0.5003115926775666,0.4974332695445092
SAMEA3178937,0.48062875444385983,0.9414044472381823,0.5983619713415269,0.4983517847686845,0.4969789267525016
SAMEA3178938,0.4793045138387896,0.9327992495087617,0.6007993824324906,0.4998638748946559,0.5015010965565092
SAMEA3178939,0.47672813752765814,0.3395174089405494,0.5966382070315849,0.49929802629755443,0.4954108413608974
SAMEA3178940,0.4734875766398907,0.029018567767255282,0.6018512568895573,0.5002915499405531,0.49772593155474376
SAMEA3178943,0.47742627380340946,0.5853278708385184,0.602677895477073,0.49978469477862586,0.5001401176449879
